$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop
$INFO Match date:06/24/2022
$INFO Club Name:Eastern Nebraska Gun Club
$INFO Club Code:GP14
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A 2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop,Eastern Nebraska Gun Club,06/24/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 66,TY107190,scott,brown,No,No,No,No,M,Limited,1132.6402,1,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 67,FY110979,Jack,Brown,No,No,No,No,M,Limited,1108.3834,2,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 68,A104029,Brody,Adkison,No,No,No,No,A,Limited,1096.0347,3,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 69,A85168,Cody,Axon,No,No,No,No,GM,Limited,1079.4139,4,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 70,FY78276,Craig,Okenfuss,No,No,No,No,M,Limited,1050.7695,5,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 71,A98829,Alexis,Pena,No,No,No,No,M,Limited,1021.0761,6,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 72,TY76605,Mark,McCarney,No,No,No,No,M,Limited,987.1913,7,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 73,A103331,Ross,Woodford,No,No,No,No,M,Limited,982.3940,8,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 74,TY82873,Ben,Oleson,No,No,No,No,A,Limited,946.5418,9,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 75,TY61813,Tom,Engel,No,No,No,No,A,Limited,890.6539,10,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 76,TY66089,Christopher,Wisniewski,No,No,No,No,A,Limited,878.0682,11,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 77,TY100933,Ron,Paterson,No,No,No,No,A,Limited,876.4733,12,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 78,TY96773,Bucky,Olson,No,No,No,No,A,Limited,856.2442,13,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 79,FY103886,Jason,Walker,No,No,No,No,B,Limited,849.5932,14,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 80,TY111059,Brenden,Rageth,No,No,No,No,B,Limited,832.3933,15,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 81,A116852,Zachary,Whitaker,No,No,No,No,B,Limited,816.7386,16,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 82,TY96763,Ben,Starits,No,No,No,No,A,Limited,799.6805,17,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 83,A116552,David,Koncur,No,No,No,No,B,Limited,793.2372,18,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 84,A127504,Tom,Kemper,No,No,No,No,C,Limited,782.8843,19,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 85,L4622,Kevin,Collins,No,No,No,No,B,Limited,721.1908,20,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 86,L5306,Chad,Johnson,No,No,No,No,B,Limited,714.0394,21,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 87,TY101812,Scott,Weber,No,No,No,No,C,Limited,672.3608,22,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 88,A115748,Brandon,Zeigler,No,No,No,No,C,Limited,630.5419,23,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 89,TY132186,Matt,Hartman,No,No,No,No,C,Limited,623.9199,24,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 90,FY48057,Earl,Hill,No,No,No,No,C,Limited,615.9116,25,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 91,A129219,Aaron,Peter,No,No,No,No,C,Limited,611.8967,26,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 92,TY141690,Jacob,Saunders,No,No,No,No,U,Limited,566.7335,27,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 93,A136983,Patrick,Peterson,No,No,No,No,D,Limited,545.4244,28,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
